car_id,lat,long,Timestamp,location
35,36.06752333,24.8733625,01/06/2014 07:05:01,Jack's Magical Beans
35,36.05535497,24.90216672,01/06/2014 13:49:07,Frydos Autosupply n' More
35,36.0481142,24.87957119,01/06/2014 18:16:01,GAStect
35,36.06750279,24.87334481,01/07/2014 06:58:01,Jack's Magical Beans
35,36.0592396,24.85803744,01/07/2014 13:38:06,Gelatogalore
35,36.04811679,24.87956712,01/07/2014 18:15:01,GAStect
35,36.06750023,24.87332313,01/08/2014 06:54:01,Jack's Magical Beans
35,36.06318795,24.85099104,01/08/2014 13:24:03,Abila Zacharo
35,36.0675313,24.87333937,01/09/2014 06:59:01,Jack's Magical Beans
35,36.06343446,24.85097339,01/09/2014 13:36:01,Abila Zacharo
35,36.06751634,24.87332801,01/10/2014 07:02:01,Jack's Magical Beans
35,36.07668432,24.85772443,01/10/2014 13:43:01,Hippokampos
35,36.04811297,24.87957462,01/10/2014 18:16:01,GAStect
35,36.07626368,24.87467835,01/12/2014 12:45:01,None
35,36.05574707,24.90241021,01/13/2014 13:41:01,Guy's Gyros
35,36.06752838,24.87333177,01/14/2014 07:09:01,Jack's Magical Beans
35,36.05944989,24.85796727,01/14/2014 13:36:03,Gelatogalore
35,36.04811916,24.87956734,01/14/2014 18:01:01,GAStect
35,36.06753066,24.87332984,01/15/2014 07:10:01,Jack's Magical Beans
35,36.04811567,24.87957604,01/15/2014 12:31:01,GAStect
35,36.05979969,24.85801917,01/15/2014 13:41:01,Gelatogalore
35,36.0481161,24.87957147,01/15/2014 17:58:01,GAStect
35,36.06034766,24.85656799,01/15/2014 21:58:01,General Grocer
35,36.05970193,24.85807991,01/16/2014 13:37:01,Gelatogalore
35,36.04811723,24.87956748,01/16/2014 17:58:01,GAStect
35,36.06744785,24.87375371,01/17/2014 06:53:05,Jack's Magical Beans
35,36.06583235,24.85247208,01/17/2014 13:40:01,Kalami Kafenion
35,36.04811039,24.87956851,01/17/2014 18:14:01,GAStect
35,36.07622488,24.87458182,01/19/2014 18:43:01,None
4,36.07334355,24.86416737,01/06/2014 07:15:01,Brewed Awakenings
4,36.04811826,24.87956772,01/06/2014 18:20:01,GAStect
4,36.07335427,24.86417674,01/07/2014 07:07:01,Brewed Awakenings
4,36.06336288,24.85100231,01/07/2014 13:39:01,Abila Zacharo
4,36.07822229,24.87203398,01/07/2014 19:30:01,None
4,36.07328034,24.86417768,01/08/2014 07:06:01,Brewed Awakenings
4,36.07820564,24.87213018,01/08/2014 19:14:01,None
4,36.0733307,24.86417979,01/09/2014 07:15:01,Brewed Awakenings
4,36.07334401,24.86418622,01/10/2014 07:31:01,Brewed Awakenings
4,36.07820468,24.87214022,01/10/2014 19:41:01,None
4,36.05506615,24.90154926,01/11/2014 16:11:03,Frydos Autosupply n' More
4,36.07818576,24.87205313,01/11/2014 18:25:01,None
4,36.0782136,24.8721265,01/12/2014 18:40:01,None
4,36.07335991,24.86420583,01/13/2014 07:12:01,Brewed Awakenings
4,36.06328125,24.85103947,01/13/2014 13:38:02,Abila Zacharo
4,36.0752293,24.8564962,01/13/2014 20:36:02,Albert's Fine Clothing
4,36.07821646,24.87197491,01/14/2014 07:00:03,None
4,36.04811807,24.87957159,01/14/2014 17:59:01,GAStect
4,36.07822117,24.87204553,01/15/2014 06:51:01,None
4,36.07327161,24.86418182,01/15/2014 07:10:01,Brewed Awakenings
4,36.06334537,24.85103794,01/15/2014 13:31:01,Abila Zacharo
4,36.04811188,24.87957063,01/15/2014 18:06:01,GAStect
4,36.07819509,24.87211617,01/16/2014 06:30:01,None
4,36.07332799,24.86419467,01/16/2014 07:12:01,Brewed Awakenings
4,36.05423587,24.89980811,01/16/2014 13:24:49,Katerina's Cafe
4,36.05571671,24.90251448,01/17/2014 13:22:01,Guy's Gyros
4,36.04811041,24.87956508,01/17/2014 18:04:01,GAStect
4,36.07820255,24.87203123,01/18/2014 18:25:01,None
4,36.08955405,24.86063384,01/19/2014 16:01:01,Desafio Golf Course
19,36.0519478,24.870807,01/06/2014 13:53:01,Ouzeri Elian
19,36.04820335,24.87957394,01/06/2014 17:28:02,GAStect
19,36.08789591,24.85617798,01/06/2014 19:22:02,None
19,36.04810833,24.87957077,01/07/2014 12:05:01,GAStect
19,36.04810933,24.87956514,01/07/2014 17:53:01,GAStect
19,36.08792663,24.85628432,01/07/2014 19:08:01,None
