car_id,lat,long,Timestamp,location
35,36.06732325,24.87489702,01/06/2014 07:05:32,Jack's Magical Beans
35,36.06714896,24.87634243,01/06/2014 07:06:05,None
35,36.05193313,24.87721854,01/06/2014 07:11:24,None
35,36.05194882,24.87877514,01/06/2014 07:11:55,Cup o'Joe
35,36.05120664,24.87959367,01/06/2014 07:12:26,Cup o'Joe
35,36.04811395,24.8795751,01/06/2014 12:22:01,GAStect
35,36.0481142,24.87957119,01/06/2014 18:16:01,GAStect
35,36.06750279,24.87334481,01/07/2014 06:58:01,Jack's Magical Beans
35,36.05193368,24.87716747,01/07/2014 07:02:48,None
35,36.05193815,24.87870212,01/07/2014 07:03:19,Cup o'Joe
35,36.05126803,24.87958433,01/07/2014 07:03:50,Cup o'Joe
35,36.04811706,24.87957116,01/07/2014 12:35:01,GAStect
35,36.04811679,24.87956712,01/07/2014 18:15:01,GAStect
35,36.07622215,24.874607,01/07/2014 20:20:01,None
35,36.07669784,24.85772179,01/07/2014 21:23:01,Hippokampos
35,36.07623157,24.87450798,01/08/2014 06:23:02,None
35,36.06750023,24.87332313,01/08/2014 06:54:01,Jack's Magical Beans
35,36.0480231,24.87956527,01/08/2014 12:18:01,GAStect
35,36.06318795,24.85099104,01/08/2014 13:24:03,Abila Zacharo
35,36.04811263,24.87956939,01/08/2014 17:50:01,GAStect
35,36.07626065,24.87469947,01/08/2014 19:45:01,None
35,36.0766763,24.85767966,01/08/2014 21:43:01,Hippokampos
35,36.07623062,24.87471053,01/09/2014 06:36:01,None
35,36.0522374,24.87655977,01/09/2014 07:04:15,None
35,36.05193654,24.87784318,01/09/2014 07:04:46,Cup o'Joe
35,36.05193237,24.87937107,01/09/2014 07:05:17,Cup o'Joe
35,36.05058452,24.87956633,01/09/2014 07:05:48,GAStect
35,36.04904568,24.87958147,01/09/2014 07:06:19,GAStect
35,36.0481097,24.87956851,01/09/2014 12:42:01,GAStect
35,36.06343446,24.85097339,01/09/2014 13:36:01,Abila Zacharo
35,36.04810954,24.87957411,01/09/2014 17:52:01,GAStect
35,36.0762571,24.87460626,01/09/2014 19:31:01,None
35,36.07662454,24.85758617,01/09/2014 20:42:01,Hippokampos
35,36.07622365,24.8746854,01/10/2014 06:21:01,None
35,36.06751634,24.87332801,01/10/2014 07:02:01,Jack's Magical Beans
35,36.06737701,24.87493689,01/10/2014 07:02:32,Jack's Magical Beans
35,36.06710565,24.87634684,01/10/2014 07:03:05,None
35,36.06546452,24.87644696,01/10/2014 07:03:38,None
35,36.05309211,24.87639589,01/10/2014 07:07:48,None
35,36.05194802,24.87697538,01/10/2014 07:08:19,None
35,36.05195174,24.87857244,01/10/2014 07:08:51,Cup o'Joe
35,36.0513915,24.87958575,01/10/2014 07:09:22,Cup o'Joe
35,36.04824456,24.87957552,01/10/2014 07:10:25,GAStect
35,36.04820487,24.8795689,01/10/2014 12:14:02,GAStect
