car_id,lat,long,Timestamp,location
35,36.06752333,24.8733625,01/06/2014 07:05:01,Jack's Magical Beans
35,36.0672481,24.87637835,01/06/2014 07:06:02,None
35,36.0519462,24.87952147,01/06/2014 07:12:10,Cup o'Joe
35,36.05535497,24.90216672,01/06/2014 13:49:07,Frydos Autosupply n' More
35,36.0481142,24.87957119,01/06/2014 18:16:01,GAStect
35,36.06750279,24.87334481,01/07/2014 06:58:01,Jack's Magical Beans
35,36.05192494,24.87814213,01/07/2014 07:03:08,Cup o'Joe
35,36.05033137,24.87957249,01/07/2014 07:04:09,GAStect
35,36.04811706,24.87957116,01/07/2014 12:35:01,GAStect
35,36.04811679,24.87956712,01/07/2014 18:15:01,GAStect
35,36.06750023,24.87332313,01/08/2014 06:54:01,Jack's Magical Beans
35,36.0480231,24.87956527,01/08/2014 12:18:01,GAStect
35,36.04811263,24.87956939,01/08/2014 17:50:01,GAStect
35,36.0675313,24.87333937,01/09/2014 06:59:01,Jack's Magical Beans
35,36.05193191,24.87913721,01/09/2014 07:05:12,Cup o'Joe
35,36.04929193,24.87957774,01/09/2014 07:06:14,GAStect
35,36.06343446,24.85097339,01/09/2014 13:36:01,Abila Zacharo
35,36.06751634,24.87332801,01/10/2014 07:02:01,Jack's Magical Beans
35,36.06729519,24.87636123,01/10/2014 07:03:02,None
35,36.05192122,24.87958162,01/10/2014 07:09:11,Cup o'Joe
35,36.05292921,24.84964036,01/11/2014 17:24:03,kronos capitol
35,36.07626368,24.87467835,01/12/2014 12:45:01,None
35,36.06752838,24.87339868,01/13/2014 06:59:01,Jack's Magical Beans
35,36.05194093,24.87919094,01/13/2014 07:05:13,Cup o'Joe
35,36.04924614,24.87957549,01/13/2014 07:06:15,GAStect
35,36.05574707,24.90241021,01/13/2014 13:41:01,Guy's Gyros
35,36.04811886,24.87957228,01/13/2014 17:54:01,GAStect
35,36.06752838,24.87333177,01/14/2014 07:09:01,Jack's Magical Beans
35,36.06724194,24.87636528,01/14/2014 07:10:02,None
35,36.05193124,24.87953296,01/14/2014 07:16:10,Cup o'Joe
35,36.06753066,24.87332984,01/15/2014 07:10:01,Jack's Magical Beans
35,36.06711036,24.87637522,01/15/2014 07:11:05,None
35,36.05175161,24.87957965,01/15/2014 07:17:15,Cup o'Joe
35,36.07457055,24.87307614,01/16/2014 07:01:02,None
35,36.07243691,24.87206041,01/16/2014 07:02:03,None
35,36.07000447,24.87138358,01/16/2014 07:03:04,None
35,36.06765034,24.87226822,01/16/2014 07:04:05,None
35,36.0672902,24.8763747,01/16/2014 07:16:02,None
35,36.051942,24.87956001,01/16/2014 07:22:11,Cup o'Joe
35,36.04803198,24.8795697,01/17/2014 12:29:01,GAStect
35,36.06583235,24.85247208,01/17/2014 13:40:01,Kalami Kafenion
35,36.06583536,24.85245104,01/18/2014 13:30:01,Kalami Kafenion
35,36.05497595,24.90172354,01/18/2014 16:00:01,Frydos Autosupply n' More
35,36.07622418,24.87469007,01/18/2014 18:22:01,None
4,36.07142938,24.86554633,01/06/2014 07:16:02,None
4,36.07052746,24.867699,01/06/2014 07:17:03,None
4,36.06962721,24.86991861,01/06/2014 07:18:04,None
4,36.06943034,24.87296981,01/06/2014 07:19:05,None
4,36.06833328,24.87520626,01/06/2014 07:20:06,Jack's Magical Beans
4,36.05194434,24.87729776,01/06/2014 07:26:13,None
4,36.05119297,24.87957958,01/06/2014 07:27:14,Cup o'Joe
4,36.0634518,24.85098404,01/06/2014 13:29:01,Abila Zacharo
4,36.07145801,24.86557761,01/07/2014 07:08:02,None
4,36.0705498,24.8677072,01/07/2014 07:09:03,None
